DATE,PER,SITE,WEB,TRN,SPECIES,SEX,AGE,SUB,CNT,COMMENTS,,
9/14/1993,F93,C,E,132,PAPA,M,4,BOER,1,NA,,
9/14/1993,F93,C,E,132,PAPA,F,4,BOER,1,NA,,
9/14/1993,F93,C,E,132,TRCA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,A,12,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,12,PAPA,M,4,BOER,3,NA,,
9/15/1993,F93,G,A,36,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,A,36,MEBO,M,4,BOER,2,NA,,
9/15/1993,F93,G,A,36,MEBO,F,4,GUSA,1,NA,,
9/15/1993,F93,G,A,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,A,60,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,A,60,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,60,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,84,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,84,AGDE,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,A,108,AGDE,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,AUEL,M,4,SOIL,1,NA,,
9/15/1993,F93,G,A,108,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,108,AUEL,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,PAPA,M,4,BOER,3,NA,,
9/15/1993,F93,G,A,108,PAPA,F,4,BOER,2,NA,,
9/15/1993,F93,G,A,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,A,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,A,108,TRPA,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,108,TRPA,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,132,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,A,132,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,A,132,AUEL,M,4,SCBR,1,NA,,
9/15/1993,F93,G,A,132,AUEL,F,4,SCBR,1,NA,,
9/15/1993,F93,G,A,132,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,A,132,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,132,PHQU,M,4,BOGR,1,NA,,
9/15/1993,F93,G,A,132,PHQU,M,4,BOER,1,NA,,
9/15/1993,F93,G,A,132,PSDE,N,1,SCBR,3,NA,,
9/15/1993,F93,G,B,12,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,12,AGDE,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,12,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,12,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,12,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,12,PSDE,N,2,BOER,1,NA,,
9/15/1993,F93,G,B,36,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,B,36,MESP,N,3,SPWR,1,NA,,
9/15/1993,F93,G,B,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,36,TRPA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,60,AGDE,M,4,SOIL,2,NA,,
9/15/1993,F93,G,B,60,MEBO,F,4,GUSA,1,NA,,
9/15/1993,F93,G,B,60,PAPA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,84,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,B,84,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,84,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,B,84,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,84,MESP,N,3,BOER,1,NA,,
9/15/1993,F93,G,B,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,84,TRPA,F,4,SOIL,1,NA,,
9/15/1993,F93,G,B,84,TRPA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,108,ARCO,M,4,SOIL,1,NA,,
9/15/1993,F93,G,B,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,B,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,B,132,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,B,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,C,12,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,12,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,C,12,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,12,MEBO,M,4,GUSA,1,NA,,
9/15/1993,F93,G,C,12,MESP,N,3,GUSA,1,NA,,
9/15/1993,F93,G,C,12,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,36,AUEL,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,36,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,C,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,C,60,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,60,AGDE,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,60,PAPA,M,4,BOER,4,NA,,
9/15/1993,F93,G,C,60,PAPA,F,4,BOER,2,NA,,
9/15/1993,F93,G,C,60,TRCA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,84,AGDE,M,4,MUAR2,1,NA,,
9/15/1993,F93,G,C,84,AGDE,M,4,HIJA,1,NA,,
9/15/1993,F93,G,C,84,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,C,84,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,C,84,COOC,F,4,SOIL,1,NA,,
9/15/1993,F93,G,C,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,C,84,SYMO,M,4,BOER,1,NA,,
9/15/1993,F93,G,C,108,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,108,AGDE,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,132,AGDE,F,4,BOER,1,NA,,
9/15/1993,F93,G,C,132,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,C,132,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,C,132,PAPA,F,4,BOER,2,NA,,
9/15/1993,F93,G,C,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,C,132,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,12,AGDE,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,12,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,D,12,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,D,12,PAPA,F,4,BOER,3,NA,,
9/15/1993,F93,G,D,12,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,12,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,D,36,AUEL,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,36,TRPA,M,4,SOIL,1,NA,,
9/15/1993,F93,G,D,60,AMCO,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,60,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,60,MESP,N,3,KRLA,1,WINTERFAT,,
9/15/1993,F93,G,D,60,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,60,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,84,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,D,84,AGDE,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,84,MEBO,F,4,GUSA,1,NA,,
9/15/1993,F93,G,D,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,84,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,84,PAPA,M,4,SPCO,1,NA,,
9/15/1993,F93,G,D,84,PAPA,M,4,SPCO,1,NA,,
9/15/1993,F93,G,D,108,AGDE,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,108,AGDE,F,4,SOIL,1,NA,,
9/15/1993,F93,G,D,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,132,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,D,132,AUEL,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,132,MEAR1,M,4,BOER,1,NA,,
9/15/1993,F93,G,D,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,D,132,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,D,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,E,12,ARPS,M,4,SOIL,1,NA,,
9/15/1993,F93,G,E,12,AUEL,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,12,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,E,12,PAPA,M,4,BOER,3,NA,,
9/15/1993,F93,G,E,12,PAPA,F,4,BOER,3,NA,,
9/15/1993,F93,G,E,36,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,36,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,36,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,60,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,60,AUEL,F,4,SOIL,1,NA,,
9/15/1993,F93,G,E,60,MESP,N,3,BOER,1,NA,,
9/15/1993,F93,G,E,60,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,E,60,PAPA,F,4,BOER,2,NA,,
9/15/1993,F93,G,E,84,AGDE,M,4,SOIL,1,NA,,
9/15/1993,F93,G,E,84,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,84,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,84,TRPA,F,4,SOIL,1,NA,,
9/15/1993,F93,G,E,108,AUEL,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,108,PAPA,F,4,SPCO,1,NA,,
9/15/1993,F93,G,E,108,PAPA,M,4,BOER,1,NA,,
9/15/1993,F93,G,E,108,PAPA,F,4,BOER,1,NA,,
9/15/1993,F93,G,E,108,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,E,108,PAPA,F,4,BOER,2,NA,,
9/15/1993,F93,G,E,132,PAPA,M,4,BOER,2,NA,,
9/15/1993,F93,G,E,132,PAPA,F,4,BOER,3,NA,,
9/9/1993,F93,P,A,12,AGDE,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,36,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,36,TRPA,F,4,SOIL,1,NA,,
9/9/1993,F93,P,A,60,LEIN,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,60,METE,M,4,BOCU,1,NA,,
9/9/1993,F93,P,A,84,PSTE,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,84,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,A,108,MEPL,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,108,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,A,108,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,A,132,ERSI,F,4,BOGR,1,NA,,
9/9/1993,F93,P,A,132,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,B,12,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,B,36,MEPL,F,4,SOIL,1,NA,,
9/9/1993,F93,P,B,36,PSTE,M,4,BOHI,1,NA,,
9/9/1993,F93,P,B,60,SYMO,F,4,BOHI,1,NA,,
9/9/1993,F93,P,B,84,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,B,84,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,B,108,NONE,NA,NA,NA,0,NA,,
9/9/1993,F93,P,B,132,ERSI,M,4,BOHI,1,NA,,
9/9/1993,F93,P,B,132,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,C,12,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,C,12,TRPA,M,4,SOIL,1,NA,,
9/9/1993,F93,P,C,36,ERSI,M,4,BOER,1,NA,,
9/9/1993,F93,P,C,36,ERSI,F,4,BOER,1,NA,,
9/9/1993,F93,P,C,36,PHQU,F,4,BOHI,1,PHLIBOSTROMA,,
9/9/1993,F93,P,C,36,SYMO,M,4,BOER,1,NA,,
9/9/1993,F93,P,C,36,TRPA,F,4,SOIL,1,NA,,
9/9/1993,F93,P,C,36,TRPA,N,3,SOIL,1,NA,,
9/9/1993,F93,P,C,60,AGDE,F,4,BOGR,1,NA,,
9/9/1993,F93,P,C,60,AGDE,F,4,SOIL,1,NA,,
9/9/1993,F93,P,C,60,ERSI,M,4,BOER,1,NA,,
9/9/1993,F93,P,C,60,ERSI,F,4,BOHI,1,NA,,
9/9/1993,F93,P,C,60,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,C,60,TRPA,F,4,SOIL,1,NA,,
9/9/1993,F93,P,C,84,TRFR,M,4,SOIL,2,NA,,
9/9/1993,F93,P,C,84,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,C,108,NONE,NA,NA,NA,0,NA,,
9/9/1993,F93,P,C,132,NONE,NA,NA,NA,0,NA,,
9/9/1993,F93,P,D,12,ERSI,F,4,BOER,1,NA,,
9/9/1993,F93,P,D,12,MEAR2,M,4,BOER,1,NA,,
9/9/1993,F93,P,D,12,SYMO,M,4,BOCU,1,NA,,
9/9/1993,F93,P,D,12,TRPA,F,4,SOIL,1,NA,,
9/9/1993,F93,P,D,36,AMCO,M,4,BOHI,1,NA,,
9/9/1993,F93,P,D,36,ERSI,M,4,BOER,1,NA,,
9/9/1993,F93,P,D,36,MEAR2,F,4,BOGR,1,NA,,
9/9/1993,F93,P,D,60,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,D,60,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,D,84,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,D,108,ERSI,M,4,BOCU,1,NA,,
9/9/1993,F93,P,D,108,ERSI,F,4,BOCU,1,NA,,
9/9/1993,F93,P,D,108,SYMO,F,4,BOHI,1,NA,,
9/9/1993,F93,P,D,108,TRPA,F,4,SOIL,1,NA,,
9/9/1993,F93,P,D,132,MEAR2,M,4,BOHI,1,MELANOPLUS_ARIDUS,,
9/9/1993,F93,P,D,132,MEAR2,F,4,BOHI,1,NA,,
9/9/1993,F93,P,D,132,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,E,12,NONE,NA,NA,NA,0,NA,,
9/9/1993,F93,P,E,36,AGDE,F,4,SOIL,1,NA,,
9/9/1993,F93,P,E,36,ERSI,M,4,BOGR,1,NA,,
9/9/1993,F93,P,E,36,ERSI,F,4,BOGR,1,NA,,
9/9/1993,F93,P,E,36,MEAR2,M,4,BOER,1,NA,,
9/9/1993,F93,P,E,36,TRPA,M,4,SOIL,1,NA,,
9/9/1993,F93,P,E,60,ERSI,F,4,BOER,1,NA,,
9/9/1993,F93,P,E,60,PHQU,M,4,LEFL,1,LECURUS,,
9/9/1993,F93,P,E,60,TRFR,F,4,SOIL,1,NA,,
9/9/1993,F93,P,E,60,TRFR,M,4,SOIL,1,NA,,
9/9/1993,F93,P,E,84,TRFR,M,4,SOIL,2,NA,,
9/9/1993,F93,P,E,108,NONE,NA,NA,NA,0,NA,,
9/9/1993,F93,P,E,132,MEAR2,M,4,BOHI,1,NA,,
9/9/1993,F93,P,E,132,PSTE,N,NA,BOHI,1,NA,,
9/9/1993,F93,P,E,132,TRFR,F,4,SOIL,1,NA,,
10/12/1994,F94,C,A,12,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,A,36,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,A,60,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,A,60,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,A,84,TRPI,F,4,SOIL,1,NA,,
10/12/1994,F94,C,A,108,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,A,132,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,B,12,PSDE,N,2,SOIL,2,NA,,
10/12/1994,F94,C,B,12,PSDE,N,2,ERPU,1,NA,,
10/12/1994,F94,C,B,12,TRPA,F,4,SOIL,3,NA,,
10/12/1994,F94,C,B,12,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,B,12,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,B,36,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,B,60,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,B,60,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,B,84,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,B,108,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,B,108,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,B,108,TRPI,M,4,SOIL,1,NA,,
10/12/1994,F94,C,B,132,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,B,132,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,C,12,PSDE,N,2,SCBR,3,NA,,
10/12/1994,F94,C,C,12,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,C,C,12,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,C,12,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,C,36,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,C,60,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,C,84,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,C,84,TRPA,F,4,SOIL,2,NA,,
10/12/1994,F94,C,C,108,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,C,132,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,D,12,CIPA,N,4,SOIL,1,NA,,
10/12/1994,F94,C,D,12,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,D,36,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,D,60,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,D,84,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,D,108,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,D,108,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,D,108,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,D,132,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,D,132,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,E,12,PSDE,N,2,SOIL,2,NA,,
10/12/1994,F94,C,E,12,TRCA,M,4,SOIL,2,NA,,
10/12/1994,F94,C,E,36,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,E,60,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,E,84,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,C,E,84,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,C,E,108,NONE,NA,NA,NA,0,NA,,
10/12/1994,F94,C,E,132,PSDE,N,1,SOIL,1,NA,,
10/12/1994,F94,C,E,132,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,A,12,ERSI,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,12,PAPA,M,4,BOER,2,NA,,
10/12/1994,F94,G,A,12,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,12,PSDE,N,2,BOER,2,NA,,
10/12/1994,F94,G,A,12,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,A,12,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,A,12,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,G,A,36,AGDE,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,36,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,36,PSDE,N,1,BOER,5,NA,,
10/12/1994,F94,G,A,36,PSDE,N,2,SOIL,2,NA,,
10/12/1994,F94,G,A,36,PSDE,N,1,BOER,3,NA,,
10/12/1994,F94,G,A,36,PSDE,N,2,BOER,2,NA,,
10/12/1994,F94,G,A,36,TRFO,M,4,SPWR,1,NA,,
10/12/1994,F94,G,A,36,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,A,36,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,G,A,60,AGDE,M,4,SOIL,1,NA,,
10/12/1994,F94,G,A,60,ERSI,N,1,BOER,3,NA,,
10/12/1994,F94,G,A,60,ERSI,F,4,HIJA,1,NA,,
10/12/1994,F94,G,A,60,ERSI,N,2,BOER,2,NA,,
10/12/1994,F94,G,A,60,MEGL,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,60,PAPA,M,4,BOER,2,NA,,
10/12/1994,F94,G,A,60,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,60,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,A,60,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,A,60,PSDE,N,2,BOER,5,NA,,
10/12/1994,F94,G,A,84,AGDE,M,4,BOER,1,NA,,
10/12/1994,F94,G,A,84,PSDE,N,2,BOER,3,NA,,
10/12/1994,F94,G,A,84,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,G,A,84,PSDE,N,2,BOER,1,NA,,
10/12/1994,F94,G,A,108,ARPS,M,4,SOIL,1,NA,,
10/12/1994,F94,G,A,108,ARPS,F,4,SOIL,1,NA,,
10/12/1994,F94,G,A,108,ERSI,F,4,BOGR,1,NA,,
10/12/1994,F94,G,A,108,PAPA,F,4,BOER,2,NA,,
10/12/1994,F94,G,A,108,PAPA,M,4,BOER,2,NA,,
10/12/1994,F94,G,A,108,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,108,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,A,108,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,A,108,PHNE,F,4,BOER,1,PHOELONOTES,,
10/12/1994,F94,G,A,108,PSDE,N,2,BOER,6,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,BOER,1,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,SCBR,3,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,BOGR,1,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,BOER,1,NA,,
10/12/1994,F94,G,A,108,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,G,A,108,PSQU,F,4,BOGR,1,NA,,
10/12/1994,F94,G,A,108,TRCA,M,4,SOIL,1,NA,,
10/12/1994,F94,G,A,108,XACO,N,2,SOIL,1,NA,,
10/12/1994,F94,G,B,12,AGDE,F,4,SOIL,1,NA,,
10/12/1994,F94,G,B,12,ARPS,M,4,SOIL,1,NA,,
10/12/1994,F94,G,B,12,ERSI,N,2,BOER,2,NA,,
10/12/1994,F94,G,B,12,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,12,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,12,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,12,PSDE,N,2,SOIL,2,NA,,
10/12/1994,F94,G,B,12,PSDE,N,1,BOER,3,NA,,
10/12/1994,F94,G,B,12,PSDE,N,2,SOIL,3,NA,,
10/12/1994,F94,G,B,12,TRPA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,B,36,AGDE,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,36,ERSI,N,2,BOER,2,NA,,
10/12/1994,F94,G,B,36,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,36,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,36,PSDE,N,2,SOIL,2,NA,,
10/12/1994,F94,G,B,36,PSDE,N,1,BOER,3,NA,,
10/12/1994,F94,G,B,36,PSDE,N,2,BOER,6,NA,,
10/12/1994,F94,G,B,36,TRPA,M,4,SOIL,1,NA,,
10/12/1994,F94,G,B,60,ARPS,M,4,SOIL,1,NA,,
10/12/1994,F94,G,B,60,AUEL,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,60,ERSI,N,2,BOER,1,NA,,
10/12/1994,F94,G,B,60,ERSI,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,60,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,60,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,60,PSDE,N,2,BOER,3,NA,,
10/12/1994,F94,G,B,60,TRCA,F,4,SOIL,1,NA,,
10/12/1994,F94,G,B,84,AGDE,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,84,ERSI,N,1,BOER,4,NA,,
10/12/1994,F94,G,B,84,MEBO,M,4,GUSA,1,NA,,
10/12/1994,F94,G,B,84,PAPA,M,4,BOER,2,NA,,
10/12/1994,F94,G,B,84,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,84,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,84,PSDE,N,1,BOER,6,NA,,
10/12/1994,F94,G,B,84,PSDE,N,2,BOER,3,NA,,
10/12/1994,F94,G,B,84,XACO,N,1,SOIL,1,NA,,
10/12/1994,F94,G,B,108,AGDE,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,AUEL,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,AUEL,F,4,SOIL,1,NA,,
10/12/1994,F94,G,B,108,AUEL,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,PAPA,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,PAPA,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,108,PSDE,N,2,BOER,5,NA,,
10/12/1994,F94,G,B,108,PSDE,N,2,SOIL,1,NA,,
10/12/1994,F94,G,B,108,PSDE,N,2,BOER,2,NA,,
10/12/1994,F94,G,B,132,AGDE,F,4,BOER,1,NA,,
10/12/1994,F94,G,B,132,AGDE,M,4,BOER,1,NA,,
10/12/1994,F94,G,B,132,ARPS,M,4,SOIL,1,NA,,
10/12/1994,F94,G,B,132,AUEL,M,4,SOIL,1,NA,,
