"","year","location","season","night","web","trap","recap","species","sex","age","reprod","mass"
"13483",1998,"5pgrass",1,1,5,"91","n","dior","f","a","v","52"
"13484",1998,"5pgrass",1,1,5,"93","n","dior","m","a","st","57"
"13485",1998,"5pgrass",1,1,5,"98","n","pgfv","f","a","na","7"
"13486",1998,"5pgrass",1,1,5,"114","n","pgfv","m","a","st","9"
"13487",1998,"5pgrass",1,1,5,"141","n","pgfv","m","a","na","9"
"13488",1998,"5pgrass",1,2,2,"10","y","dior","na","na","na","na"
"13489",1998,"5pgrass",1,2,2,"22","n","disp","m","a","na","130"
"13490",1998,"5pgrass",1,2,2,"24","n","disp","f","a","v","122"
"13491",1998,"5pgrass",1,2,2,"43","n","pgfv","m","a","na","8"
"13492",1998,"5pgrass",1,2,2,"55","n","pmbo","m","a","na","22"
"13493",1998,"5pgrass",1,2,2,"58","n","dior","f","a","v","44"
"13494",1998,"5pgrass",1,2,2,"69","n","pgfv","f","a","na","7"
"13495",1998,"5pgrass",1,2,2,"89","n","pgfv","m","a","st","9"
"13496",1998,"5pgrass",1,2,2,"93","y","disp","f","a","na","na"
"13497",1998,"5pgrass",1,2,2,"108","n","pgfv","m","a","st","7"
"13498",1998,"5pgrass",1,2,2,"123","n","pgfv","f","a","na","7"
"13499",1998,"5pgrass",1,2,2,"132","y","dior","f","a","na","na"
"13500",1998,"5pgrass",1,2,2,"136","y","dior","m","a","na","na"
"13501",1998,"5pgrass",1,2,3,"6","y","disp","f","a","na","na"
"13502",1998,"5pgrass",1,2,3,"11","n","pgfv","m","a","na","8"
"13503",1998,"5pgrass",1,2,3,"13","n","pgfv","f","a","na","7"
"13504",1998,"5pgrass",1,2,3,"16","n","disp","m","a","st","151"
"13505",1998,"5pgrass",1,2,3,"24","n","pmbo","m","a","na","25"
"13506",1998,"5pgrass",1,2,3,"36","n","dior","m","a","st","57"
"13507",1998,"5pgrass",1,2,3,"45","n","disp","f","a","na","125"
"13508",1998,"5pgrass",1,2,3,"52","n","pgfv","f","a","na","7"
"13509",1998,"5pgrass",1,2,3,"61","y","disp","f","a","na","na"
"13510",1998,"5pgrass",1,2,3,"73","y","dior","m","a","na","na"
"13511",1998,"5pgrass",1,2,3,"84","n","disp","f","a","na","120"
"13512",1998,"5pgrass",1,2,3,"114","n","pmbo","m","a","na","22"
"13513",1998,"5pgrass",1,2,3,"119","y","disp","m","a","na","na"
"13514",1998,"5pgrass",1,2,3,"120","n","onar","m","j","na","19"
"13515",1998,"5pgrass",1,2,5,"8","n","dior","f","a","na","55"
"13516",1998,"5pgrass",1,2,5,"10","y","pgfv","f","a","v","na"
"13517",1998,"5pgrass",1,2,5,"11","n","pmbo","m","a","na","22"
"13518",1998,"5pgrass",1,2,5,"17","n","pgfv","m","a","na","6"
"13519",1998,"5pgrass",1,2,5,"23","n","dior","m","a","st","58"
"13520",1998,"5pgrass",1,2,5,"45","n","pmbo","f","a","na","22"
"13521",1998,"5pgrass",1,2,5,"79","y","dior","na","na","na","na"
"13522",1998,"5pgrass",1,2,5,"83","n","pgfv","f","a","v","8"
"13523",1998,"5pgrass",1,2,5,"96","n","pgfv","m","a","st","9"
"13524",1998,"5pgrass",1,2,5,"102","n","pgfv","f","a","v","7"
"13525",1998,"5pgrass",1,2,5,"141","y","pgfv","m","na","na","na"
"13526",1998,"5pgrass",1,3,2,"8","n","dior","m","a","st","62"
"13527",1998,"5pgrass",1,3,2,"23","y","dior","f","a","v","na"
"13528",1998,"5pgrass",1,3,2,"24","y","disp","f","a","na","na"
"13529",1998,"5pgrass",1,3,2,"31","y","disp","m","a","st","na"
"13530",1998,"5pgrass",1,3,2,"59","y","dior","f","a","v","na"
"13531",1998,"5pgrass",1,3,2,"106","y","disp","f","a","na","na"
"13532",1998,"5pgrass",1,3,3,"7","y","disp","f","a","na","na"
"13533",1998,"5pgrass",1,3,3,"36","n","dior","f","a","v","63"
"13534",1998,"5pgrass",1,3,3,"38","y","disp","f","a","na","na"
"13535",1998,"5pgrass",1,3,3,"48","n","pmle","f","a","na","25"
"13536",1998,"5pgrass",1,3,3,"80","n","pgfv","f","a","v","8"
"13537",1998,"5pgrass",1,3,3,"83","y","disp","f","a","na","na"
"13538",1998,"5pgrass",1,3,3,"93","y","dior","m","a","st","na"
"13539",1998,"5pgrass",1,3,3,"130","y","dior","m","a","st","55"
"13540",1998,"5pgrass",1,3,5,"8","n","dior","f","a","na","50"
"13541",1998,"5pgrass",1,3,5,"10","n","pgfv","f","a","na","7"
"13542",1998,"5pgrass",1,3,5,"38","n","pgfv","f","a","na","8"
"13543",1998,"5pgrass",1,3,5,"54","n","pgfv","f","a","v","8"
"13544",1998,"5pgrass",1,3,5,"56","y","pgfv","f","a","na","na"
"13545",1998,"5pgrass",1,3,5,"91","y","dior","f","a","v","na"
"13546",1998,"5pgrass",1,3,5,"102","y","pgfv","f","a","na","na"
"13547",1998,"5pgrass",1,3,5,"105","n","pgfv","f","a","v","9"
"13548",1998,"5pgrass",1,3,5,"108","n","pgfv","f","a","na","7"
"13549",1998,"5pgrass",1,3,5,"114","n","remn","m","a","st","8"
"13550",1998,"5pgrass",1,3,5,"124","y","pgfv","m","a","st","na"
"13551",1998,"5pgrass",1,3,5,"145","n","pgfv","f","a","v","8"
"13552",1998,"5pgrass",1,3,5,"145","n","pgfv","m","a","na","10"
"13553",1998,"5pgrass",3,1,2,"5","n","dior","m","a","st","58"
"13554",1998,"5pgrass",3,1,2,"23","n","dior","f","a","na","56"
"13555",1998,"5pgrass",3,1,2,"28","n","pgfv","m","a","na","7"
"13556",1998,"5pgrass",3,1,2,"31","n","disp","f","a","na","124"
"13557",1998,"5pgrass",3,1,2,"32","n","disp","m","a","na","155"
"13558",1998,"5pgrass",3,1,2,"47","n","spsp","f","a","na","112"
"13559",1998,"5pgrass",3,1,2,"54","n","dior","m","a","na","53"
"13560",1998,"5pgrass",3,1,2,"69","n","dior","f","a","na","45"
"13561",1998,"5pgrass",3,1,2,"71","n","dior","f","a","na","52"
"13562",1998,"5pgrass",3,1,2,"72","n","nemi","f","a","na","194"
"13563",1998,"5pgrass",3,1,2,"95","n","disp","f","a","na","125"
"13564",1998,"5pgrass",3,1,2,"100","n","disp","f","a","na","100"
"13565",1998,"5pgrass",3,1,2,"103","n","pgfv","m","j","na","7"
"13566",1998,"5pgrass",3,1,2,"115","n","dior","f","a","na","51"
"13567",1998,"5pgrass",3,1,2,"131","n","dior","m","a","st","60"
"13568",1998,"5pgrass",3,1,3,"4","n","disp","m","a","st","160"
"13569",1998,"5pgrass",3,1,3,"6","n","disp","f","a","na","127"
"13570",1998,"5pgrass",3,1,3,"7","n","disp","m","a","st","140"
"13571",1998,"5pgrass",3,1,3,"23","n","dior","f","a","na","52"
"13572",1998,"5pgrass",3,1,3,"24","n","pgfv","m","a","na","8"
"13573",1998,"5pgrass",3,1,3,"47","n","pgfv","m","a","na","7"
"13574",1998,"5pgrass",3,1,3,"53","n","pgfv","f","a","na","7"
"13575",1998,"5pgrass",3,1,3,"59","n","dior","f","a","na","49"
"13576",1998,"5pgrass",3,1,3,"60","n","disp","m","a","na","138"
"13577",1998,"5pgrass",3,1,3,"70","n","pgfv","f","a","na","9"
"13578",1998,"5pgrass",3,1,3,"74","n","pgfv","m","a","na","5"
"13579",1998,"5pgrass",3,1,3,"78","n","dior","m","a","na","47"
"13580",1998,"5pgrass",3,1,3,"82","n","disp","f","a","na","124"
"13581",1998,"5pgrass",3,1,3,"84","n","dior","m","a","st","59"
"13582",1998,"5pgrass",3,1,3,"119","n","disp","f","a","na","131"
"13583",1998,"5pgrass",3,1,3,"120","n","disp","m","a","st","132"
"13584",1998,"5pgrass",3,1,3,"145","n","disp","f","a","na","128"
"13585",1998,"5pgrass",3,1,5,"23","n","dior","m","a","st","62"
"13586",1998,"5pgrass",3,1,5,"78","n","dior","f","a","na","55"
"13587",1998,"5pgrass",3,1,5,"83","n","disp","f","a","na","100"
"13588",1998,"5pgrass",3,1,5,"94","n","dior","m","a","st","55"
"13589",1998,"5pgrass",3,1,5,"140","n","dior","f","a","p","64"
"13590",1998,"5pgrass",3,1,5,"141","n","pgfv","m","a","na","7"
"13591",1998,"5pgrass",3,2,2,"9","n","dior","m","a","na","50"
"13592",1998,"5pgrass",3,2,2,"22","y","dior","f","a","na","na"
"13593",1998,"5pgrass",3,2,2,"66","y","dior","f","a","na","na"
"13594",1998,"5pgrass",3,2,2,"72","y","nemi","f","a","na","na"
"13595",1998,"5pgrass",3,2,2,"94","n","disp","f","a","na","125"
"13596",1998,"5pgrass",3,2,2,"98","n","dior","f","a","na","50"
"13597",1998,"5pgrass",3,2,2,"100","y","disp","f","a","na","na"
"13598",1998,"5pgrass",3,2,2,"106","n","dior","f","a","na","47"
"13599",1998,"5pgrass",3,2,2,"118","y","dior","f","a","na","na"
"13600",1998,"5pgrass",3,2,2,"124","y","dior","m","a","na","na"
"13601",1998,"5pgrass",3,2,2,"125","n","pgfv","f","a","na","10"
"13602",1998,"5pgrass",3,2,2,"132","y","dior","m","a","na","na"
"13603",1998,"5pgrass",3,2,3,"11","n","spsp","f","a","na","83.5"
"13604",1998,"5pgrass",3,2,3,"23","y","dior","f","a","na","na"
"13605",1998,"5pgrass",3,2,3,"24","y","pgfv","m","a","na","na"
"13606",1998,"5pgrass",3,2,3,"32","n","pgfv","m","a","na","8"
"13607",1998,"5pgrass",3,2,3,"43","n","pgfv","f","a","na","8"
"13608",1998,"5pgrass",3,2,3,"47","y","pgfv","m","a","na","na"
"13609",1998,"5pgrass",3,2,3,"54","y","pgfv","f","a","na","na"
"13610",1998,"5pgrass",3,2,3,"55","n","pgfv","f","j","na","5"
"13611",1998,"5pgrass",3,2,3,"67","n","pgfv","m","a","na","8"
"13612",1998,"5pgrass",3,2,3,"70","n","pgfv","m","a","na","6"
"13613",1998,"5pgrass",3,2,3,"71","n","onar","m","a","na","20"
"13614",1998,"5pgrass",3,2,3,"72","n","pgfv","f","a","na","9"
"13615",1998,"5pgrass",3,2,3,"92","n","dior","m","a","na","na"
"13616",1998,"5pgrass",3,2,3,"99","n","pgfv","m","a","na","9"
"13617",1998,"5pgrass",3,2,3,"120","y","disp","f","a","na","na"
"13618",1998,"5pgrass",3,2,3,"131","n","dior","f","a","na","55"
"13619",1998,"5pgrass",3,2,3,"145","y","disp","f","a","na","na"
"13620",1998,"5pgrass",3,2,5,"24","y","dior","m","a","na","na"
"13621",1998,"5pgrass",3,2,5,"31","n","disp","f","a","na","102"
"13622",1998,"5pgrass",3,2,5,"35","n","dior","f","a","na","56"
"13623",1998,"5pgrass",3,2,5,"71","y","disp","f","a","na","na"
"13624",1998,"5pgrass",3,2,5,"81","n","pgfv","m","a","na","na"
"13625",1998,"5pgrass",3,2,5,"84","n","spsp","m","a","na","112"
"13626",1998,"5pgrass",3,2,5,"92","y","dior","m","a","na","na"
"13627",1998,"5pgrass",3,2,5,"109","n","pgfv","f","a","na","7"
"13628",1998,"5pgrass",3,2,5,"115","n","onar","f","a","na","15"
"13629",1998,"5pgrass",3,2,5,"117","n","dior","m","a","na","50"
"13630",1998,"5pgrass",3,2,5,"138","y","dior","f","a","na","na"
"13631",1998,"5pgrass",3,2,5,"141","y","pgfv","m","a","na","na"
"13632",1998,"5pgrass",3,3,2,"9","y","dior","f","a","na","na"
"13633",1998,"5pgrass",3,3,2,"22","y","dior","f","a","na","na"
"13634",1998,"5pgrass",3,3,2,"31","y","disp","f","a","na","na"
"13635",1998,"5pgrass",3,3,2,"32","y","disp","m","a","na","na"
"13636",1998,"5pgrass",3,3,2,"36","n","pgfv","f","a","na","7"
"13637",1998,"5pgrass",3,3,2,"44","y","dior","f","a","na","na"
"13638",1998,"5pgrass",3,3,2,"51","n","pgfv","m","a","na","6"
"13639",1998,"5pgrass",3,3,2,"55","n","pgfv","m","a","na","10"
"13640",1998,"5pgrass",3,3,2,"56","n","pgfv","m","a","na","8"
"13641",1998,"5pgrass",3,3,2,"70","y","dior","m","a","na","na"
"13642",1998,"5pgrass",3,3,2,"79","n","pgfv","m","a","na","7"
"13643",1998,"5pgrass",3,3,2,"82","n","dior","m","a","na","na"
"13644",1998,"5pgrass",3,3,2,"93","y","disp","f","a","na","na"
"13645",1998,"5pgrass",3,3,2,"101","y","dior","m","a","na","na"
"13646",1998,"5pgrass",3,3,2,"105","y","dior","m","a","st","na"
"13647",1998,"5pgrass",3,3,2,"112","y","disp","f","a","na","na"
"13648",1998,"5pgrass",3,3,2,"118","y","dior","f","a","na","na"
"13649",1998,"5pgrass",3,3,2,"125","n","onar","f","a","na","15"
"13650",1998,"5pgrass",3,3,2,"134","y","dior","m","a","na","na"
"13651",1998,"5pgrass",3,3,2,"143","n","pgfv","m","a","na","8"
"13652",1998,"5pgrass",3,3,3,"3","y","disp","f","a","na","na"
"13653",1998,"5pgrass",3,3,3,"10","n","dior","f","a","na","59"
"13654",1998,"5pgrass",3,3,3,"14","y","disp","m","a","na","na"
"13655",1998,"5pgrass",3,3,3,"19","y","disp","m","a","st","na"
"13656",1998,"5pgrass",3,3,3,"22","y","disp","m","a","na","na"
"13657",1998,"5pgrass",3,3,3,"24","y","pgfv","m","a","na","na"
"13658",1998,"5pgrass",3,3,3,"46","y","pgfv","m","a","na","na"
"13659",1998,"5pgrass",3,3,3,"60","y","disp","m","a","na","na"
"13660",1998,"5pgrass",3,3,3,"81","y","disp","f","a","na","na"
"13661",1998,"5pgrass",3,3,3,"84","y","onar","m","a","na","na"
"13662",1998,"5pgrass",3,3,3,"90","n","spsp","f","a","na","93"
"13663",1998,"5pgrass",3,3,3,"98","y","pgfv","m","a","na","na"
"13664",1998,"5pgrass",3,3,3,"100","n","pgfv","f","a","na","9"
"13665",1998,"5pgrass",3,3,3,"102","n","pgfv","m","a","na","7"
"13666",1998,"5pgrass",3,3,3,"116","n","pgfv","f","a","na","8"
"13667",1998,"5pgrass",3,3,3,"119","y","disp","f","a","na","na"
"13668",1998,"5pgrass",3,3,3,"131","y","dior","f","a","na","na"
"13669",1998,"5pgrass",3,3,5,"8","n","dior","f","a","na","61"
"13670",1998,"5pgrass",3,3,5,"23","y","dior","m","a","na","na"
"13671",1998,"5pgrass",3,3,5,"24","n","spsp","m","a","na","97"
"13672",1998,"5pgrass",3,3,5,"31","n","pgfv","m","a","na","9"
"13673",1998,"5pgrass",3,3,5,"35","y","disp","m","a","na","na"
"13674",1998,"5pgrass",3,3,5,"59","n","spsp","m","a","na","na"
"13675",1998,"5pgrass",3,3,5,"72","y","disp","f","a","na","na"
"13676",1998,"5pgrass",3,3,5,"79","y","dior","m","a","na","na"
"13677",1998,"5pgrass",3,3,5,"115","y","dior","f","a","na","na"
"13678",1998,"5pgrass",3,3,5,"138","y","dior","f","a","na","na"
"13679",1998,"5pgrass",3,3,5,"144","n","pgfv","m","a","na","7"
"13680",1998,"5plarrea",1,1,1,"5","n","dime","f","a","na","49"
"13681",1998,"5plarrea",1,1,1,"7","n","dime","na","na","na","na"
"13682",1998,"5plarrea",1,1,1,"24","n","dime","f","a","l","47"
"13683",1998,"5plarrea",1,1,1,"30","n","pmer","m","a","na","20"
"13684",1998,"5plarrea",1,1,1,"33","n","dime","na","na","na","na"
"13685",1998,"5plarrea",1,1,1,"34","n","dime","m","a","st","45"
"13686",1998,"5plarrea",1,1,1,"35","n","pmer","f","a","na","19"
"13687",1998,"5plarrea",1,1,1,"36","n","dime","m","a","st","52"
"13688",1998,"5plarrea",1,1,1,"48","n","dime","m","a","st","46"
"13689",1998,"5plarrea",1,1,1,"54","n","dime","m","a","st","46"
"13690",1998,"5plarrea",1,1,1,"72","n","disp","f","a","na","145"
"13691",1998,"5plarrea",1,1,1,"83","n","disp","m","a","st","162"
"13692",1998,"5plarrea",1,1,1,"95","n","dime","f","a","v","44"
"13693",1998,"5plarrea",1,1,1,"96","n","dime","m","a","st","49"
"13694",1998,"5plarrea",1,1,1,"119","n","dime","m","a","st","47"
"13695",1998,"5plarrea",1,1,1,"135","n","pgfv","m","a","na","8"
"13696",1998,"5plarrea",1,1,1,"143","n","disp","m","a","st","130"
"13697",1998,"5plarrea",1,1,1,"144","n","pmle","m","j","na","17"
"13698",1998,"5plarrea",1,1,3,"11","n","pgfv","f","a","na","9"
"13699",1998,"5plarrea",1,1,3,"12","n","dime","m","a","st","43"
"13700",1998,"5plarrea",1,1,3,"33","n","dime","f","a","na","45"
"13701",1998,"5plarrea",1,1,3,"35","n","pgfv","m","a","st","7"
"13702",1998,"5plarrea",1,1,3,"45","n","dime","m","a","st","44"
"13703",1998,"5plarrea",1,1,3,"48","n","dime","m","a","st","48"
"13704",1998,"5plarrea",1,1,3,"59","n","onar","f","a","na","21"
"13705",1998,"5plarrea",1,1,3,"60","n","dime","f","a","p","52"
"13706",1998,"5plarrea",1,1,3,"82","n","dime","f","a","p","50"
"13707",1998,"5plarrea",1,1,3,"117","n","pgfv","f","a","na","9"
"13708",1998,"5plarrea",1,1,3,"120","n","dime","f","a","v","42"
"13709",1998,"5plarrea",1,1,3,"124","n","dime","m","a","st","45"
"13710",1998,"5plarrea",1,1,3,"129","n","dime","m","a","st","43"
"13711",1998,"5plarrea",1,1,3,"141","n","dime","f","a","l","45"
"13712",1998,"5plarrea",1,1,5,"3","n","pgfv","f","a","na","9"
"13713",1998,"5plarrea",1,1,5,"22","n","disp","m","a","st","132"
"13714",1998,"5plarrea",1,1,5,"45","y","pgfv","m","a","st","8"
"13715",1998,"5plarrea",1,1,5,"65","n","nemi","m","a","na","132"
"13716",1998,"5plarrea",1,1,5,"69","n","pgfv","m","a","st","9"
"13717",1998,"5plarrea",1,1,5,"80","n","dime","f","a","na","44"
"13718",1998,"5plarrea",1,1,5,"84","n","dime","m","a","st","45"
"13719",1998,"5plarrea",1,1,5,"91","n","pgfv","f","a","na","9"
"13720",1998,"5plarrea",1,1,5,"100","n","pgfv","m","a","st","8"
"13721",1998,"5plarrea",1,1,5,"103","n","pgfv","m","a","st","9"
"13722",1998,"5plarrea",1,1,5,"108","n","dime","m","a","st","43"
"13723",1998,"5plarrea",1,1,5,"116","n","pgfv","f","a","na","9"
"13724",1998,"5plarrea",1,1,5,"120","n","pgfv","m","a","st","8"
"13725",1998,"5plarrea",1,1,5,"126","n","dime","m","a","st","48"
"13726",1998,"5plarrea",1,1,5,"139","n","pgfv","f","a","na","10"
"13727",1998,"5plarrea",1,1,5,"144","n","pgfv","m","a","st","9"
"13728",1998,"5plarrea",1,1,5,"145","n","disp","f","a","v","126"
"13729",1998,"5plarrea",1,2,1,"6","y","disp","m","a","st","130"
"13730",1998,"5plarrea",1,2,1,"18","y","dime","f","a","na","na"
"13731",1998,"5plarrea",1,2,1,"33","y","dime","f","a","na","na"
"13732",1998,"5plarrea",1,2,1,"36","n","pmle","m","a","st","26"
"13733",1998,"5plarrea",1,2,1,"67","y","dime","f","a","na","na"
"13734",1998,"5plarrea",1,2,1,"72","y","disp","f","a","na","na"
"13735",1998,"5plarrea",1,2,1,"82","y","dime","m","a","na","na"
"13736",1998,"5plarrea",1,2,1,"83","y","disp","m","a","st","na"
"13737",1998,"5plarrea",1,2,1,"95","y","dime","f","a","na","na"
"13738",1998,"5plarrea",1,2,1,"119","n","dime","m","a","st","47"
"13739",1998,"5plarrea",1,2,1,"138","n","dior","m","a","st","57"
"13740",1998,"5plarrea",1,2,3,"9","n","dime","m","a","na","44"
"13741",1998,"5plarrea",1,2,3,"10","y","dime","m","a","st","na"
"13742",1998,"5plarrea",1,2,3,"19","y","dime","f","a","na","na"
"13743",1998,"5plarrea",1,2,3,"47","y","dime","m","a","na","na"
"13744",1998,"5plarrea",1,2,3,"59","n","pgfv","f","a","na","8"
"13745",1998,"5plarrea",1,2,3,"72","y","onar","f","a","na","na"
"13746",1998,"5plarrea",1,2,3,"84","n","pgfv","m","a","na","7"
"13747",1998,"5plarrea",1,2,3,"95","y","dime","m","a","na","42"
"13748",1998,"5plarrea",1,2,3,"96","y","dime","f","a","na","na"
"13749",1998,"5plarrea",1,2,3,"119","y","pgfv","m","a","na","7"
"13750",1998,"5plarrea",1,2,3,"120","y","dime","m","a","na","na"
"13751",1998,"5plarrea",1,2,3,"141","y","dime","m","a","na","na"
"13752",1998,"5plarrea",1,2,3,"143","n","disp","f","a","na","124"
"13753",1998,"5plarrea",1,2,5,"4","y","pgfv","f","a","na","na"
"13754",1998,"5plarrea",1,2,5,"7","y","pgfv","m","a","st","na"
"13755",1998,"5plarrea",1,2,5,"9","n","pgfv","m","a","st","9"
"13756",1998,"5plarrea",1,2,5,"12","n","pgfv","m","a","st","na"
"13757",1998,"5plarrea",1,2,5,"19","n","pgfv","f","a","na","7"
"13758",1998,"5plarrea",1,2,5,"23","y","disp","m","a","na","na"
"13759",1998,"5plarrea",1,2,5,"33","y","pgfv","m","a","st","na"
"13760",1998,"5plarrea",1,2,5,"69","n","pgfv","m","a","na","9"
"13761",1998,"5plarrea",1,2,5,"83","y","dime","f","a","na","na"
"13762",1998,"5plarrea",1,2,5,"103","y","pgfv","f","a","na","na"
"13763",1998,"5plarrea",1,2,5,"115","n","pgfv","f","a","p","11"
"13764",1998,"5plarrea",1,2,5,"116","y","pgfv","f","a","na","na"
"13765",1998,"5plarrea",1,2,5,"119","n","pgfv","m","a","st","na"
"13766",1998,"5plarrea",1,2,5,"121","y","disp","f","a","na","na"
"13767",1998,"5plarrea",1,3,1,"12","n","pgfv","f","a","p","10"
"13768",1998,"5plarrea",1,3,1,"20","y","pmle","m","a","na","na"
"13769",1998,"5plarrea",1,3,1,"59","n","pmer","f","a","p","26"
"13770",1998,"5plarrea",1,3,1,"71","y","disp","m","a","na","na"
"13771",1998,"5plarrea",1,3,1,"72","y","disp","f","a","na","na"
"13772",1998,"5plarrea",1,3,1,"80","n","pgfv","m","a","na","8"
"13773",1998,"5plarrea",1,3,1,"84","y","dime","m","a","st","na"
"13774",1998,"5plarrea",1,3,1,"117","y","dime","f","a","na","na"
"13775",1998,"5plarrea",1,3,1,"130","y","dime","m","a","st","na"
"13776",1998,"5plarrea",1,3,1,"141","n","pgfv","f","a","na","7"
"13777",1998,"5plarrea",1,3,1,"142","y","disp","f","a","na","na"
"13778",1998,"5plarrea",1,3,3,"10","y","dime","f","a","na","na"
"13779",1998,"5plarrea",1,3,3,"12","n","dime","m","a","na","43"
"13780",1998,"5plarrea",1,3,3,"14","n","pgfv","f","a","na","8"
"13781",1998,"5plarrea",1,3,3,"32","y","dime","f","a","na","na"
"13782",1998,"5plarrea",1,3,3,"42","n","pgfv","m","a","st","8"
"13783",1998,"5plarrea",1,3,3,"51","y","onar","f","a","na","na"
"13784",1998,"5plarrea",1,3,3,"58","n","dime","m","a","na","41"
"13785",1998,"5plarrea",1,3,3,"68","y","dime","f","a","na","na"
"13786",1998,"5plarrea",1,3,3,"71","y","dime","f","a","na","na"
"13787",1998,"5plarrea",1,3,3,"76","y","dime","m","a","na","na"
"13788",1998,"5plarrea",1,3,3,"83","n","pgfv","f","a","na","9"
"13789",1998,"5plarrea",1,3,3,"99","n","pgfv","f","a","na","7"
"13790",1998,"5plarrea",1,3,3,"119","n","disp","f","a","na","148"
"13791",1998,"5plarrea",1,3,3,"143","y","disp","f","a","na","na"
"13792",1998,"5plarrea",1,3,5,"7","y","pgfv","m","a","na","na"
"13793",1998,"5plarrea",1,3,5,"12","y","pgfv","m","a","st","na"
"13794",1998,"5plarrea",1,3,5,"23","y","disp","m","a","st","na"
"13795",1998,"5plarrea",1,3,5,"36","n","pgfv","f","a","p","11"
"13796",1998,"5plarrea",1,3,5,"81","y","dime","f","a","na","na"
"13797",1998,"5plarrea",1,3,5,"94","n","onar","m","a","na","26"
"13798",1998,"5plarrea",1,3,5,"96","n","dime","f","a","na","40"
"13799",1998,"5plarrea",1,3,5,"100","y","pgfv","m","a","na","na"
"13800",1998,"5plarrea",1,3,5,"101","y","disp","f","a","na","na"
"13801",1998,"5plarrea",1,3,5,"108","y","pgfv","f","a","na","na"
"13802",1998,"5plarrea",1,3,5,"119","y","pgfv","m","a","na","na"
"13803",1998,"5plarrea",1,3,5,"120","y","pgfv","m","a","na","na"
"13804",1998,"5plarrea",3,1,1,"8","n","pmer","f","a","na","24"
"13805",1998,"5plarrea",3,1,1,"18","n","dime","f","a","na","39"
"13806",1998,"5plarrea",3,1,1,"24","n","dime","m","a","na","57"
"13807",1998,"5plarrea",3,1,1,"26","n","dime","m","a","st","47"
"13808",1998,"5plarrea",3,1,1,"46","n","pmer","f","a","p","29"
"13809",1998,"5plarrea",3,1,1,"47","n","dime","f","a","na","47"
"13810",1998,"5plarrea",3,1,1,"60","n","pmer","m","a","na","24"
"13811",1998,"5plarrea",3,1,1,"80","n","onar","f","a","na","121"
"13812",1998,"5plarrea",3,1,1,"81","n","dime","m","a","na","50"
"13813",1998,"5plarrea",3,1,1,"82","n","disp","m","a","na","160"
"13814",1998,"5plarrea",3,1,1,"84","n","disp","f","a","na","139"
"13815",1998,"5plarrea",3,1,1,"94","n","pmer","f","a","na","25"
"13816",1998,"5plarrea",3,1,1,"105","n","dime","m","a","na","38"
"13817",1998,"5plarrea",3,1,1,"119","n","dime","f","a","na","51"
"13818",1998,"5plarrea",3,1,1,"126","n","neal","m","a","na","156"
"13819",1998,"5plarrea",3,1,1,"141","n","dior","f","a","na","62"
"13820",1998,"5plarrea",3,1,3,"18","n","dime","m","a","na","45"
"13821",1998,"5plarrea",3,1,3,"35","n","onar","m","a","na","22"
"13822",1998,"5plarrea",3,1,3,"54","n","dime","m","a","na","42"
"13823",1998,"5plarrea",3,1,3,"59","n","dime","f","a","na","na"
"13824",1998,"5plarrea",3,1,3,"60","n","onar","f","a","na","21"
"13825",1998,"5plarrea",3,1,3,"71","n","dime","m","a","st","49"
"13826",1998,"5plarrea",3,1,3,"71","n","dime","na","na","na","na"
"13827",1998,"5plarrea",3,1,3,"83","n","dime","f","a","na","45"
"13828",1998,"5plarrea",3,1,3,"91","n","pgfv","f","a","na","7"
"13829",1998,"5plarrea",3,1,3,"96","n","disp","f","a","na","148"
"13830",1998,"5plarrea",3,1,3,"104","n","dime","f","a","na","42"
"13831",1998,"5plarrea",3,1,3,"112","n","onar","f","a","p","23"
"13832",1998,"5plarrea",3,1,3,"120","n","dime","m","a","na","40"
"13833",1998,"5plarrea",3,1,3,"121","n","dime","m","a","na","40"
"13834",1998,"5plarrea",3,1,3,"125","n","pgfv","f","a","na","7"
"13835",1998,"5plarrea",3,1,3,"132","n","dime","m","a","na","38"
"13836",1998,"5plarrea",3,1,3,"139","n","dime","m","a","na","50"
"13837",1998,"5plarrea",3,1,3,"142","n","spsp","f","a","na","110"
"13838",1998,"5plarrea",3,1,3,"144","n","dime","m","a","na","48"
"13839",1998,"5plarrea",3,1,5,"2","n","dime","f","a","na","36"
"13840",1998,"5plarrea",3,1,5,"32","n","disp","m","a","st","147"
"13841",1998,"5plarrea",3,1,5,"49","n","pgfv","m","a","na","8"
"13842",1998,"5plarrea",3,1,5,"56","n","dime","f","a","na","38"
"13843",1998,"5plarrea",3,1,5,"65","n","nemi","f","a","na","142"
"13844",1998,"5plarrea",3,1,5,"81","n","dime","m","a","na","50"
"13845",1998,"5plarrea",3,1,5,"85","n","pgfv","m","a","na","7"
"13846",1998,"5plarrea",3,1,5,"100","n","onar","f","a","na","21"
"13847",1998,"5plarrea",3,1,5,"105","n","dime","m","a","na","45"
"13848",1998,"5plarrea",3,1,5,"108","n","dime","f","a","na","46"
"13849",1998,"5plarrea",3,1,5,"123","n","disp","f","a","na","122"
"13850",1998,"5plarrea",3,1,5,"126","n","onar","m","a","na","18"
"13851",1998,"5plarrea",3,1,5,"138","n","pgfv","m","a","na","8"
"13852",1998,"5plarrea",3,1,5,"142","n","onar","m","a","na","15"
